URL,Title,Visit Time,Visit Count,Visited From,Visit Type,Web Browser,User Profile,Browser Profile,URL Length,Typed Count
https://www.sogou.com/web?query=%E5%AF%8C%E5%A3%AB%E9%80%9Af04f+%E6%B4%8B%E5%9E%83%E5%9C%BE&ie=utf8&_ast=1526544768&_asf=null&w=01029901&cid=&s_from=result_up&sut=8470&sst0=1526544742315&lkt=0%2C0%2C0&sugsuv=00414ADCB7CAE8035A65D81A76C57601&sugtime=1526544742315,富士通f04f 洋垃圾 - 搜狗搜索,2018/5/17 16:12:43,2,,Form Submit,Chrome,mayu2,Default,262,0
https://www.bing.com/search?q=%E5%AF%8C%E5%A3%AB%E9%80%9Af04f%20%E6%B4%8B%E5%9E%83%E5%9C%BE,富士通f04f 洋垃圾 - 国内版 Bing,2018/5/17 16:12:34,1,https://www.sogou.com/web?query=%E5%AF%8C%E5%A3%AB%E9%80%9Af04f+%E6%B4%8B%E5%9E%83%E5%9C%BE&ie=utf8&_ast=1526544768&_asf=null&w=01029901&cid=&s_from=result_up&sut=8470&sst0=1526544742315&lkt=0%2C0%2C0&sugsuv=00414ADCB7CAE8035A65D81A76C57601&sugtime=1526544742315,Link,Chrome,mayu2,Default,91,0
https://cn.bing.com/search?q=%E5%AF%8C%E5%A3%AB%E9%80%9Af04f%20%E6%B4%8B%E5%9E%83%E5%9C%BE,富士通f04f 洋垃圾 - 国内版 Bing,2018/5/17 16:12:34,1,https://www.bing.com/search?q=%E5%AF%8C%E5%A3%AB%E9%80%9Af04f%20%E6%B4%8B%E5%9E%83%E5%9C%BE,Link,Chrome,mayu2,Default,90,0
https://www.sogou.com/web?query=%E5%AF%8C%E5%A3%AB%E9%80%9Af04f+%E6%B4%8B%E5%9E%83%E5%9C%BE&ie=utf8&_ast=1526544768&_asf=null&w=01029901&cid=&s_from=result_up&sut=8470&sst0=1526544742315&lkt=0%2C0%2C0&sugsuv=00414ADCB7CAE8035A65D81A76C57601&sugtime=1526544742315,富士通f04f 洋垃圾 - 搜狗搜索,2018/5/17 16:12:22,2,,Form Submit,Chrome,mayu2,Default,262,0
https://www.bilibili.com/video/av21642165/,洋垃圾 富士通f04g洋垃圾开箱_哔哩哔哩 (゜-゜)つロ 干杯~-bilibili,2018/5/17 16:12:00,1,,Link,Chrome,mayu2,Default,42,0
https://www.sogou.com/web?ie=utf8&query=%E5%AF%8C%E5%A3%AB%E9%80%9Af04f%20%E5%9E%83%E5%9C%BE,富士通f04f 垃圾 - 搜狗搜索,2018/5/17 16:11:54,1,https://www.google.com.hk/search?q=%E5%AF%8C%E5%A3%AB%E9%80%9Af04f+%E5%9E%83%E5%9C%BE&newwindow=1&safe=strict&rlz=1C1CHWL_zh-CNJP736&source=lnt&tbs=li:1&sa=X&ved=0ahUKEwiZ5MCJpozbAhUEsJQKHTGZBG4QpwUIHA&biw=1280&bih=653,Link,Chrome,mayu2,Default,92,0
https://www.google.com.hk/search?q=%E5%AF%8C%E5%A3%AB%E9%80%9Af04f+%E5%9E%83%E5%9C%BE&newwindow=1&safe=strict&rlz=1C1CHWL_zh-CNJP736&source=lnt&tbs=li:1&sa=X&ved=0ahUKEwiZ5MCJpozbAhUEsJQKHTGZBG4QpwUIHA&biw=1280&bih=653,富士通f04f 垃圾 - Google 搜索,2018/5/17 16:11:49,2,,Link,Chrome,mayu2,Default,218,0
https://www.google.com.hk/preferences?hl=zh-CN&prev=https://www.google.com.hk/search?q%3D%25E5%25AF%258C%25E5%25A3%25AB%25E9%2580%259Af04f%2B%25E5%259E%2583%25E5%259C%25BE%26newwindow%3D1%26safe%3Dstrict%26rlz%3D1C1CHWL_zh-CNJP736%26source%3Dlnt%26tbs%3Dli:1%26sa%3DX%26ved%3D0ahUKEwiZ5MCJpozbAhUEsJQKHTGZBG4QpwUIHA%26biw%3D1280%26bih%3D653#languages,搜索设置,2018/5/17 16:11:46,1,,Link,Chrome,mayu2,Default,350,0
https://www.google.com.hk/search?q=%E5%AF%8C%E5%A3%AB%E9%80%9Af04f+%E5%9E%83%E5%9C%BE&newwindow=1&safe=strict&rlz=1C1CHWL_zh-CNJP736&source=lnt&tbs=li:1&sa=X&ved=0ahUKEwiZ5MCJpozbAhUEsJQKHTGZBG4QpwUIHA&biw=1280&bih=653,富士通f04f 垃圾 - Google 搜索,2018/5/17 16:11:37,2,,Link,Chrome,mayu2,Default,218,0
https://www.google.com.hk/search?newwindow=1&safe=strict&rlz=1C1CHWL_zh-CNJP736&ei=FDn9Wp-pFsTN0ATqvKeQDw&q=%E5%AF%8C%E5%A3%AB%E9%80%9Af04f+%E5%9E%83%E5%9C%BE&oq=%E5%AF%8C%E5%A3%AB%E9%80%9Af04f+%E5%9E%83%E5%9C%BE&gs_l=psy-ab.3..33i160k1.3246.14844.0.14960.10.10.0.0.0.0.330.1281.0j8j0j1.9.0....0...1c.1j4.64.psy-ab..1.6.712...0j0i67k1j0i12k1j0i10k1.0.JolwiJ2yRIQ,富士通f04f 垃圾 - Google 搜索,2018/5/17 16:11:18,1,,Form Submit,Chrome,mayu2,Default,362,0
https://www.google.com.hk/search?q=%E5%AF%8C%E5%A3%AB%E9%80%9A&rlz=1C1CHWL_zh-CNJP736&oq=%E5%AF%8C%E5%A3%AB%E9%80%9A&aqs=chrome..69i57j69i60l2j69i65j69i61&sourceid=chrome&ie=UTF-8,富士通 - Google 搜索,2018/5/17 16:11:02,1,,Link,Chrome,mayu2,Default,179,0
https://item.taobao.com/item.htm?spm=a230r.1.14.1.365417faTDTZnB&id=522832610835&ns=1&abbucket=4#detail,F-01JF01JFujitsu/富士通 Arrows Z F02H F04G 手机诗意日本代购-淘宝网,2018/5/17 16:09:51,1,,Link,Chrome,mayu2,Default,103,0
https://s.taobao.com/search?q=%E5%AF%8C%E5%A3%AB%E9%80%9Af04f&imgfile=&js=1&stats_click=search_radio_all%3A1&initiative_id=staobaoz_20180517&ie=utf8,富士通f04f_淘宝搜索,2018/5/17 16:09:46,2,,Form Submit,Chrome,mayu2,Default,148,0
https://s.taobao.com/search?q=%E5%AF%8C%E5%A3%AB%E9%80%9Af%E5%81%B6f&imgfile=&js=1&stats_click=search_radio_all%3A1&initiative_id=staobaoz_20180517&ie=utf8,富士通f偶f_淘宝搜索,2018/5/17 16:09:36,2,https://s.taobao.com/search?ie=utf8&initiative_id=staobaoz_20180517&stats_click=search_radio_all%3A1&js=1&imgfile=&q=%E5%A4%8F%E6%99%AEshv32%E6%89%8B%E6%9C%BA&suggest=0_4&_input_charset=utf-8&wq=shv32&suggest_query=shv32&source=suggest&sort=price-desc,Form Submit,Chrome,mayu2,Default,155,0
https://s.taobao.com/search?ie=utf8&initiative_id=staobaoz_20180517&stats_click=search_radio_all%3A1&js=1&imgfile=&q=%E5%A4%8F%E6%99%AEshv32%E6%89%8B%E6%9C%BA&suggest=0_4&_input_charset=utf-8&wq=shv32&suggest_query=shv32&source=suggest&sort=price-desc,夏普shv32手机_淘宝搜索,2018/5/17 16:09:14,1,,Link,Chrome,mayu2,Default,251,0
https://s.taobao.com/search?ie=utf8&initiative_id=staobaoz_20180517&stats_click=search_radio_all%3A1&js=1&imgfile=&q=%E5%A4%8F%E6%99%AEshv32%E6%89%8B%E6%9C%BA&suggest=0_4&_input_charset=utf-8&wq=shv32&suggest_query=shv32&source=suggest&sort=price-asc,夏普shv32手机_淘宝搜索,2018/5/17 16:09:11,1,,Link,Chrome,mayu2,Default,250,0
https://s.taobao.com/search?ie=utf8&initiative_id=staobaoz_20180517&stats_click=search_radio_all%3A1&js=1&imgfile=&q=%E5%A4%8F%E6%99%AEshv32%E6%89%8B%E6%9C%BA&suggest=0_4&_input_charset=utf-8&wq=shv32&suggest_query=shv32&source=suggest,夏普shv32手机_淘宝搜索,2018/5/17 16:09:06,1,,Link,Chrome,mayu2,Default,235,0
https://s.taobao.com/search?&ie=utf8&initiative_id=staobaoz_20180517&stats_click=search_radio_all%3A1&js=1&imgfile=&q=%E5%A4%8F%E6%99%AEshv32%E6%89%8B%E6%9C%BA&suggest=0_4&_input_charset=utf-8&wq=shv32&suggest_query=shv32&source=suggest,夏普shv32手机_淘宝搜索,2018/5/17 16:09:04,1,,Link,Chrome,mayu2,Default,236,0
https://favorite.taobao.com/add_collection.htm?itemtype=0&isTmall=&isAlitrip=&isLp=&isTaohua=&id=432620965&_tb_token_=5ee73e50833be&ua=108%23rp%2F%2F1%2FFh%2FYpc5KqhcbiEDWExaOi3cLd80l3JIflyh%2Fo%2FglFH0crab7Me1pdBhtuK7krm17WF0HNdlpvT0%2FM5YyUal1rRHVskQKLHPVc281iOj85%2FwYGgauzvrCxDVadf9euPdzWEsjxLNuDjSMfw42Oq93BBp75JUiY9eqDesgLDTu%2F7KK7p1fNf2kGagBtCCIXBrvcR7j7pwIykK2qnT2JxImxlZ%2BQSnQMNVfS5%2BuztNwft9WYQ0JygMXjDyzr7Lwax%2FuDH0dWo1fEONYDJ7Q7r1uqHzU2EkOq22ZzEVs0I6vq99N5t5WVyC4eIQr9eY7oyisGRf4d%2BSLFcMVo3elxqvYGe8F54FG0PTb6vGXYWEj6ZF%2FRqMa1O8lfGeGYuYSE5tZ%2BnfmuSKg%2B%2BLC5H14v62UtndX0smvcxpnIajgk9EEv0qyaLsWLRe%2B25goEEF%2FMRp9aG3A%2F7Qtw%2BBOQKF5smAXSo3tF%2B1JYRrLp2BYtSKB2H7sqrRpReFj79SeGO1Mj7ExA5%2BfcI79N1bfpk%2FZT21SolinoWwaROanghivXSEeTKK8BSkTEcCclBwIiPVz2ar36ajJfA5wFV7kcKbL45rAhXmx%2F0WJ2IZlNlo3JrlcmufIui4D0OND%2BE1%2FFnbEPjmsBzMaUS5QQhepXbFf5KduMBjoFqqd0quEVZ81jOnV%2Fn%2BvqevlbJXlOb3MshSmi562iltZLqfEjOhLdETNXp37PzKeo6W1LLM2NjvYNPg4FuTCxxznj0eEtasOLB%2FHkQ6w2gGeFkz7QNPVGsrjM8By1wsg4kG0hMivgIJ2UtxaViPBHiJ40SIwSqmmMdJZd3EJQ4HhTCNhN%2BQ3bV4D9qLH3j1ePP3crdh0Iwg%2BMosqEyR9KAmxWKtStG6hjC%2Bzbw4Sd%2FxgU0vnNKyWnB%2BdCxUqMSWOCDLRfgj%2BxtMGnbvzTsmpkfgCysN%2BX60UBpLumOiPKnzjHUS4dYDFbdObdngSbbtVFYa5g%2F5KHbn3xJH8O7OBRtuUV1c4Yaj6P8MC6MWpX9qVeTLuIRcGSuutaBAVLX8s15%2B9YR7MtzEeCYYL1IYQ%2Fw9%2Bf%2F4p%2BZgmpJEU8uCeqLdD0h9F3dziiYaj4hG7jkQFL4te68qwNYRJXq2rzCuNc%3D,收藏夹,2018/5/17 16:08:11,1,https://favorite.taobao.com/add_collection.htm?spm=2013.1.1000126.d22.5f9a1a25e5Yfmk&id=432620965&itemid=432620965&itemtype=0&ownerid=1ab54394d39ab2f038d5969b85622da4&scjjc=2&_tb_token_=5ee73e50833be&ua=&t=0.7468975404125404,Form Submit,Chrome,mayu2,Default,1369,0
https://favorite.taobao.com/add_collection.htm?spm=2013.1.1000126.d22.5f9a1a25e5Yfmk&id=432620965&itemid=432620965&itemtype=0&ownerid=1ab54394d39ab2f038d5969b85622da4&scjjc=2&_tb_token_=5ee73e50833be&ua=&t=0.7468975404125404,收藏夹,2018/5/17 16:08:05,1,https://login.taobao.com/member/login.jhtml?redirectURL=https%3A%2F%2Ffavorite.taobao.com%2Fadd_collection.htm%3Fspm%3D2013.1.1000126.d22.5f9a1a25e5Yfmk%26id%3D432620965%26itemid%3D432620965%26itemtype%3D0%26ownerid%3D1ab54394d39ab2f038d5969b85622da4%26scjjc%3D2%26_tb_token_%3D5ee73e50833be%26ua%3D%26t%3D0.7468975404125404,Link,Chrome,mayu2,Default,224,0
https://login.taobao.com/member/login.jhtml?redirectURL=https%3A%2F%2Ffavorite.taobao.com%2Fadd_collection.htm%3Fspm%3D2013.1.1000126.d22.5f9a1a25e5Yfmk%26id%3D432620965%26itemid%3D432620965%26itemtype%3D0%26ownerid%3D1ab54394d39ab2f038d5969b85622da4%26scjjc%3D2%26_tb_token_%3D5ee73e50833be%26ua%3D%26t%3D0.7468975404125404,收藏夹,2018/5/17 16:08:04,1,https://login.taobao.com/member/login.jhtml?from=taobaoindex&f=top&style=&sub=true&redirect_url=https%3A%2F%2Ffavorite.taobao.com%2Fadd_collection.htm%3Fspm%3D2013.1.1000126.d22.5f9a1a25e5Yfmk%26id%3D432620965%26itemid%3D432620965%26itemtype%3D0%26ownerid%3D1ab54394d39ab2f038d5969b85622da4%26scjjc%3D2%26_tb_token_%3D5ee73e50833be%26ua%3D%26t%3D0.7468975404125404,Form Submit,Chrome,mayu2,Default,324,0
https://login.taobao.com/member/login.jhtml?from=taobaoindex&f=top&style=&sub=true&redirect_url=https%3A%2F%2Ffavorite.taobao.com%2Fadd_collection.htm%3Fspm%3D2013.1.1000126.d22.5f9a1a25e5Yfmk%26id%3D432620965%26itemid%3D432620965%26itemtype%3D0%26ownerid%3D1ab54394d39ab2f038d5969b85622da4%26scjjc%3D2%26_tb_token_%3D5ee73e50833be%26ua%3D%26t%3D0.7468975404125404,淘宝网 - 淘！我喜欢,2018/5/17 16:08:01,1,https://item.taobao.com/item.htm?spm=a1z10.1-c.w4004-15600115371.14.5afb1986LHI4ym&id=563599569838,Link,Chrome,mayu2,Default,364,0
https://item.taobao.com/item.htm?spm=a1z10.1-c.w4004-15600115371.14.5afb1986LHI4ym&id=563599569838,夏普AQUOS SERIE SHV32-淘宝网,2018/5/17 16:06:42,1,,Link,Chrome,mayu2,Default,98,0
https://hellook.taobao.com/?spm=a1z10.1-c.0.0.56261986AMeSGo,首页-OK数码2016-淘宝网,2018/5/17 16:06:26,1,,Link,Chrome,mayu2,Default,60,0
https://hellook.taobao.com/,首页-OK数码2016-淘宝网,2018/5/17 16:06:11,1,,Link,Chrome,mayu2,Default,27,0
https://okphone.taobao.com/,首页-OK数码2012-淘宝网,2018/5/17 16:06:01,1,,Link,Chrome,mayu2,Default,27,0
https://www.google.com.hk/search?q=OK%E6%95%B0%E7%A0%812012&rlz=1C1CHWL_zh-CNJP736&oq=OK%E6%95%B0%E7%A0%812012&aqs=chrome..69i57&sourceid=chrome&ie=UTF-8,OK数码2012 - Google 搜索,2018/5/17 16:05:58,1,,Link,Chrome,mayu2,Default,153,0
https://www.bilibili.com/video/av20914902?from=search&seid=1367953153583919097,夏普shv32 洋垃圾_哔哩哔哩 (゜-゜)つロ 干杯~-bilibili,2018/5/17 16:05:39,2,http://www.bilibili.com/video/av20914902?from=search&seid=1367953153583919097,Link,Chrome,mayu2,Default,78,0
http://www.bilibili.com/video/av20914902?from=search&seid=1367953153583919097,夏普shv32 洋垃圾_哔哩哔哩 (゜-゜)つロ 干杯~-bilibili,2018/5/17 16:05:39,2,,Link,Chrome,mayu2,Default,77,0
https://s.taobao.com/search?q=shv32&imgfile=&js=1&stats_click=search_radio_all%3A1&initiative_id=staobaoz_20180517&ie=utf8,shv32_淘宝搜索,2018/5/17 16:03:54,2,,Form Submit,Chrome,mayu2,Default,122,0
https://s.taobao.com/search?q=shv39&type=p&tmhkh5=&spm=a21wu.241046-global.a2227oh.d100&from=sea_1_searchbutton&catId=100,shv39_淘宝搜索,2018/5/17 16:03:34,2,https://world.taobao.com/,Form Submit,Chrome,mayu2,Default,121,0
http://www.taobao.com/,淘宝网(淘寶網) 全球站,2018/5/17 16:03:22,13,,Link,Chrome,mayu2,Default,22,0
https://www.taobao.com/,淘宝网(淘寶網) 全球站,2018/5/17 16:03:22,13,http://www.taobao.com/,Link,Chrome,mayu2,Default,23,0
https://world.taobao.com/,淘宝网(淘寶網) 全球站,2018/5/17 16:03:22,9,https://www.taobao.com/,Link,Chrome,mayu2,Default,25,0
https://detail.1688.com/offer/43576048288.html?spm=a261b.2187593.1998088710.197.5cef71a2UjxMyH,开关编码器_C&K开关、编码器代理分销7101MHWQE7101K9V3QE - 阿里巴巴,2018/5/17 16:02:44,1,,Link,Chrome,mayu2,Default,94,0
https://www.1688.com/chanpin/-.html?spm=a261b.2187593.searchbar.2.oUjRZK&keywords=shv32,阿里巴巴1688.com - 全球领先的采购批发平台,2018/5/17 16:02:23,1,https://www.1688.com/chanpin/-.html?spm=a261b.2187593.searchbar.2.oUjRZK&keywords=shv,Form Submit,Chrome,mayu2,Default,87,0
https://www.1688.com/chanpin/-.html?spm=a261b.2187593.searchbar.2.oUjRZK&keywords=shv,shv_shv价格_优质shv批发/采购 - 阿里巴巴,2018/5/17 16:01:37,1,,Form Submit,Chrome,mayu2,Default,85,0
https://space.bilibili.com/10921526/#/,,2018/5/17 15:59:22,1,,Link,Chrome,mayu2,Default,38,0
https://space.bilibili.com/10921526/,,2018/5/17 15:59:21,1,,Link,Chrome,mayu2,Default,36,0
https://space.bilibili.com/10921526,限量版赋离的个人空间 - 哔哩哔哩 ( ゜- ゜)つロ 乾杯~ Bilibili,2018/5/17 15:59:21,1,,Link,Chrome,mayu2,Default,35,0
https://www.bilibili.com/video/av10502085/,"【捡垃圾】闲鱼130元入手夏普303SH,日常应用与游戏测试_哔哩哔哩 (゜-゜)つロ 干杯~-bilibili",2018/5/17 15:59:03,1,,Link,Chrome,mayu2,Default,42,0
https://www.bilibili.com/video/av6323319/,捡垃圾之150元的指纹识别、NFC、2+64G手机_哔哩哔哩 (゜-゜)つロ 干杯~-bilibili,2018/5/17 15:58:49,1,,Link,Chrome,mayu2,Default,41,0
https://space.bilibili.com/13750492/#/,,2018/5/17 15:51:06,1,,Link,Chrome,mayu2,Default,38,0
https://space.bilibili.com/13750492/,,2018/5/17 15:51:06,1,,Link,Chrome,mayu2,Default,36,0
https://space.bilibili.com/13750492,,2018/5/17 15:51:05,1,,Link,Chrome,mayu2,Default,35,0
https://www.bilibili.com/video/av20914902?from=search&seid=1367953153583919097,夏普shv32 洋垃圾_哔哩哔哩 (゜-゜)つロ 干杯~-bilibili,2018/5/17 15:50:53,2,http://www.bilibili.com/video/av20914902?from=search&seid=1367953153583919097,Link,Chrome,mayu2,Default,78,0
http://www.bilibili.com/video/av20914902?from=search&seid=1367953153583919097,夏普shv32 洋垃圾_哔哩哔哩 (゜-゜)つロ 干杯~-bilibili,2018/5/17 15:50:53,2,,Link,Chrome,mayu2,Default,77,0
https://search.bilibili.com/all?keyword=shv32&from_source=banner_search,shv32 - 搜索结果 - 哔哩哔哩弹幕视频网 - ( ゜- ゜)つロ 乾杯~ - bilibili,2018/5/17 15:50:48,1,,Link,Chrome,mayu2,Default,71,0
https://www.bilibili.com/video/av16897816,【捡垃圾】300元捡的弯弯曲面屏手机开箱，火龙810_哔哩哔哩 (゜-゜)つロ 干杯~-bilibili,2018/5/17 15:21:39,1,,Link,Chrome,mayu2,Default,41,0
https://www.bilibili.com/video/av23169490?p=2,,2018/5/17 15:19:02,1,,Link,Chrome,mayu2,Default,45,0
https://www.1688.com/chanpin/-.html?descendOrder=true&serviceName=qingguobrandOfferResultViewService&priceStart=100&quantityBegin=0&fromOfferId=0&baoyou=false&filtTags=0&materialQualityEnsure=false&credit=false&biztype=0&openSceneId=86&keywords=%D1%F3%C0%AC%BB%F8&categoryId=0&pageSize=60&n=y&imports=false&customPageSize=false&p4pCount=10&newStyle=false&onlyAlipay=false&priceEnd=400&beginPage=1#sm-filtbar,洋垃圾_洋垃圾价格_优质洋垃圾批发/采购 - 阿里巴巴,2018/5/17 15:18:57,1,https://www.1688.com/chanpin/-.html?spm=a261b.2187593.searchbar.2.oUjRZK&keywords=%D1%F3%C0%AC%BB%F8,Form Submit,Chrome,mayu2,Default,407,0
https://www.1688.com/chanpin/-.html?spm=a261b.2187593.searchbar.2.oUjRZK&keywords=%D1%F3%C0%AC%BB%F8,洋垃圾_洋垃圾价格_优质洋垃圾批发/采购 - 阿里巴巴,2018/5/17 15:18:40,1,https://www.1688.com/chanpin/-.html?spm=a261b.2187593.searchbar.2.oUjRZK&keywords=%B9%A4%D2%B5%D3%C3%C4%DA%B4%E6%BF%A864G,Form Submit,Chrome,mayu2,Default,100,0
https://www.1688.com/chanpin/-.html?spm=a261b.2187593.searchbar.2.oUjRZK&keywords=%B9%A4%D2%B5%D3%C3%C4%DA%B4%E6%BF%A864G,阿里巴巴1688.com - 全球领先的采购批发平台,2018/5/17 15:18:33,1,,Reload,Chrome,mayu2,Default,121,0
https://post.smzdm.com/p/504672/,多种TF卡 SSD U盘评测 多图（含ASSSD ATTO测试截图）_使用评测_什么值得买,2018/5/17 15:14:06,1,http://post.smzdm.com/p/504672/,Link,Chrome,mayu2,Default,32,0
http://post.smzdm.com/p/504672/,多种TF卡 SSD U盘评测 多图（含ASSSD ATTO测试截图）_使用评测_什么值得买,2018/5/17 15:14:06,1,,Link,Chrome,mayu2,Default,31,0
http://post.smzdm.com/p/551333/,花270块钱买一张存储卡，到底值不值？记 TOSHIBA 东芝 Exceria Pro M401 64GB TF卡开箱_开箱晒物_什么值得买,2018/5/17 15:13:54,1,,Link,Chrome,mayu2,Default,31,0
https://post.smzdm.com/p/551333/,花270块钱买一张存储卡，到底值不值？记 TOSHIBA 东芝 Exceria Pro M401 64GB TF卡开箱_开箱晒物_什么值得买,2018/5/17 15:13:54,1,http://post.smzdm.com/p/551333/,Link,Chrome,mayu2,Default,32,0
http://post.smzdm.com/p/646922/,数据存储系列 篇三：TF卡纠结自选，Sandisk 闪迪还是Samsung 三星？读写速度对比_使用评测_什么值得买,2018/5/17 15:13:27,2,,Link,Chrome,mayu2,Default,31,0
https://post.smzdm.com/p/646922/,数据存储系列 篇三：TF卡纠结自选，Sandisk 闪迪还是Samsung 三星？读写速度对比_使用评测_什么值得买,2018/5/17 15:13:27,2,http://post.smzdm.com/p/646922/,Link,Chrome,mayu2,Default,32,0
https://search.smzdm.com/?c=post&s=TF%E5%8D%A1&order=time&v=b,TF卡_值客原创_什么值得买,2018/5/17 15:13:16,1,https://search.smzdm.com/?c=post&s=TF%E5%8D%A1&order=time,Link,Chrome,mayu2,Default,61,0
https://search.smzdm.com/?c=post&s=TF%E5%8D%A1&order=time,TF卡_值客原创_什么值得买,2018/5/17 15:13:16,1,,Link,Chrome,mayu2,Default,57,0
https://www.bilibili.com/video/av21419820,最便宜的骁龙801---刘译捡垃圾_哔哩哔哩 (゜-゜)つロ 干杯~-bilibili,2018/5/17 15:12:00,1,,Link,Chrome,mayu2,Default,41,0
https://www.bilibili.com/video/av23169490,80块钱买的手机，竟然让卖家套路了---刘译捡垃圾_哔哩哔哩 (゜-゜)つロ 干杯~-bilibili,2018/5/17 15:11:49,1,,Link,Chrome,mayu2,Default,41,0
https://www.bilibili.com/video/av16932322,【评测】300元捡的弯弯真曲面手机，火龙810冰箱压力测试！_哔哩哔哩 (゜-゜)つロ 干杯~-bilibili,2018/5/17 15:11:27,1,,Link,Chrome,mayu2,Default,41,0
https://space.bilibili.com/38136291/#/,,2018/5/17 15:10:57,1,,Link,Chrome,mayu2,Default,38,0
https://space.bilibili.com/38136291/,,2018/5/17 15:10:57,1,,Link,Chrome,mayu2,Default,36,0
https://space.bilibili.com/38136291,,2018/5/17 15:10:57,1,,Link,Chrome,mayu2,Default,35,0
http://www.bilibili.com/video/av17839167?from=search&seid=6957428225620506316,【捡垃圾开箱】骁龙820沦为200元？某鱼的这波车会翻吗。_哔哩哔哩 (゜-゜)つロ 干杯~-bilibili,2018/5/17 15:08:08,1,,Link,Chrome,mayu2,Default,77,0
https://www.bilibili.com/video/av17839167?from=search&seid=6957428225620506316,【捡垃圾开箱】骁龙820沦为200元？某鱼的这波车会翻吗。_哔哩哔哩 (゜-゜)つロ 干杯~-bilibili,2018/5/17 15:08:08,1,http://www.bilibili.com/video/av17839167?from=search&seid=6957428225620506316,Link,Chrome,mayu2,Default,78,0
https://search.bilibili.com/all?keyword=%E6%8D%A1%E5%9E%83%E5%9C%BE&from_source=banner_search,捡垃圾 - 搜索结果 - 哔哩哔哩弹幕视频网 - ( ゜- ゜)つロ 乾杯~ - bilibili,2018/5/17 15:08:03,1,,Link,Chrome,mayu2,Default,93,0
https://space.bilibili.com/26883880/#/,,2018/5/17 15:07:56,1,,Link,Chrome,mayu2,Default,38,0
https://space.bilibili.com/26883880/,,2018/5/17 15:07:56,1,,Link,Chrome,mayu2,Default,36,0
https://space.bilibili.com/26883880,东南亚抽烟教父的个人空间 - 哔哩哔哩 ( ゜- ゜)つロ 乾杯~ Bilibili,2018/5/17 15:07:55,1,,Link,Chrome,mayu2,Default,35,0
https://space.bilibili.com/63415539/#/,,2018/5/17 14:57:29,1,,Link,Chrome,mayu2,Default,38,0
https://space.bilibili.com/63415539/,,2018/5/17 14:57:29,1,,Link,Chrome,mayu2,Default,36,0
https://space.bilibili.com/63415539,空巢青年刘译的个人空间 - 哔哩哔哩 ( ゜- ゜)つロ 乾杯~ Bilibili,2018/5/17 14:57:28,1,,Link,Chrome,mayu2,Default,35,0
https://search.smzdm.com/?c=post&s=TF%E5%8D%A1&source=his,TF卡_值客原创_什么值得买,2018/5/17 14:57:24,1,,Form Submit,Chrome,mayu2,Default,57,0
https://search.smzdm.com/?c=post&s=TF%E5%8D%A1&source=his&v=b,TF卡_值客原创_什么值得买,2018/5/17 14:57:24,1,https://search.smzdm.com/?c=post&s=TF%E5%8D%A1&source=his,Form Submit,Chrome,mayu2,Default,61,0
"https://www.google.com.hk/search?q=tf%E5%8D%A1%E5%86%85%E5%AD%98%E5%8D%A1+%E6%A8%AA%E5%90%91%E6%B5%8B%E8%AF%84&newwindow=1&safe=strict&rlz=1C1CHWL_zh-CNJP736&tbs=qdr:m,sbd:1&source=lnt&sa=X&ved=0ahUKEwje-5ielYzbAhVEopQKHZfzAwcQpwUIGw&biw=1280&bih=653",tf卡内存卡 横向测评 - Google 搜索,2018/5/17 14:56:10,1,,Link,Chrome,mayu2,Default,250,0
https://www.google.com.hk/search?newwindow=1&safe=strict&rlz=1C1CHWL_zh-CNJP736&biw=1280&bih=653&tbs=qdr%3Am&ei=XCf9WpvMJYWy0AT-8K7oAQ&q=tf%E5%8D%A1%E5%86%85%E5%AD%98%E5%8D%A1+%E6%A8%AA%E5%90%91%E6%B5%8B%E8%AF%84&oq=tf%E5%8D%A1%E5%86%85%E5%AD%98%E5%8D%A1+%E6%A8%AA%E5%90%91%E6%B5%8B%E8%AF%84&gs_l=psy-ab.3...24223.30976.0.31093.14.12.2.0.0.0.172.1295.0j11.11.0....0...1c.1j4.64.psy-ab..1.0.0....0.9ZnSPsPQf7I,tf卡内存卡 横向测评 - Google 搜索,2018/5/17 14:55:58,1,,Form Submit,Chrome,mayu2,Default,408,0
https://www.bilibili.com/video/av22701845/,后悔入手的洋垃圾，太TM烫手了---刘译捡垃圾_哔哩哔哩 (゜-゜)つロ 干杯~-bilibili,2018/5/17 14:55:42,1,,Link,Chrome,mayu2,Default,42,0
https://post.smzdm.com/p/685490/,这款记录仪不用存储卡！盯盯拍Mini one测评_使用评测_什么值得买,2018/5/17 14:55:38,1,,Link,Chrome,mayu2,Default,32,0
https://www.google.com.hk/search?q=%E5%86%85%E5%AD%98%E5%8D%A1+%E6%A8%AA%E5%90%91%E6%B5%8B%E8%AF%84&newwindow=1&safe=strict&rlz=1C1CHWL_zh-CNJP736&source=lnt&tbs=qdr:m&sa=X&ved=0ahUKEwjPuvuJlYzbAhVCHpQKHXWQCLAQpwUIHA&biw=1280&bih=653,内存卡 横向测评 - Google 搜索,2018/5/17 14:55:26,1,,Link,Chrome,mayu2,Default,233,0
